name,longitude,latitude,presence
Mus virtualis,-963723,1532221.9078742007,1
Mus virtualis,-793723,1522221.9078742007,1
Mus virtualis,-993723,1552221.9078742005,1
Mus virtualis,-798723,1437221.9078742012,0
Mus virtualis,-883723,1532221.9078742007,1
Mus virtualis,-983723,1577221.9078742003,1
Mus virtualis,-758723,1607221.9078742003,0
Mus virtualis,-1028723,1532221.9078742007,1
Mus virtualis,-1113723,1322221.907874202,1
Mus virtualis,-803723,1497221.907874201,1
Mus virtualis,-808723,1477221.907874201,1
Mus virtualis,-1038723,1597221.9078742003,0
Mus virtualis,-1128723,1432221.9078742012,1
Mus virtualis,-723723,1522221.9078742007,1
Mus virtualis,-928723,1522221.9078742007,1
Mus virtualis,-773723,1512221.9078742007,1
Mus virtualis,-1148723,1397221.9078742014,0
Mus virtualis,-1128723,1452221.9078742012,1
Mus virtualis,-1013723,1552221.9078742005,1
Mus virtualis,-928723,1517221.9078742007,1
Mus virtualis,-918723,1462221.907874201,0
Mus virtualis,-1008723,1532221.9078742007,0
Mus virtualis,-1183723,1542221.9078742005,1
Mus virtualis,-773723,1542221.9078742005,0
Mus virtualis,-1123723,1247221.9078742024,1
Mus virtualis,-1018723,1427221.9078742012,0
Mus virtualis,-1133723,1252221.9078742024,0
Mus virtualis,-1123723,1397221.9078742014,1
Mus virtualis,-1083723,1622221.9078742,1
Mus virtualis,-1028723,1277221.9078742021,1
Mus virtualis,-738723,1547221.9078742005,1
Mus virtualis,-1178723,1532221.9078742007,1
Mus virtualis,-1088723,1357221.9078742017,1
Mus virtualis,-1103723,1282221.9078742021,1
Mus virtualis,-673723,1597221.9078742003,0
Mus virtualis,-1053723,1272221.9078742024,1
Mus virtualis,-773723,1487221.907874201,1
Mus virtualis,-1173723,1492221.907874201,1
Mus virtualis,-1063723,1612221.9078742,1
Mus virtualis,-733723,1607221.9078742003,1
Mus virtualis,-883723,1497221.907874201,1
Mus virtualis,-1118723,1442221.9078742012,1
Mus virtualis,-868723,1407221.9078742014,1
Mus virtualis,-998723,1587221.9078742003,1
Mus virtualis,-868723,1412221.9078742014,1
Mus virtualis,-773723,1492221.907874201,0
Mus virtualis,-983723,1537221.9078742005,1
Mus virtualis,-1098723,1422221.9078742014,1
Mus virtualis,-1068723,1312221.907874202,1
Mus virtualis,-1143723,1572221.9078742005,1
Mus virtualis,-1113723,1437221.9078742012,1
Mus virtualis,-778723,1467221.907874201,1
Mus virtualis,-788723,1482221.907874201,1
Mus virtualis,-883723,1502221.9078742007,1
Mus virtualis,-1143723,1442221.9078742012,1
Mus virtualis,-1133723,1392221.9078742014,1
Mus virtualis,-973723,1502221.9078742007,0
Mus virtualis,-688723,1557221.9078742005,1
Mus virtualis,-1128723,1447221.9078742012,1
Mus virtualis,-1128723,1397221.9078742014,0
Mus virtualis,-873723,1377221.9078742017,1
Mus virtualis,-1088723,1242221.9078742024,1
Mus virtualis,-1018723,1592221.9078742003,1
Mus virtualis,-868723,1502221.9078742007,1
Mus virtualis,-728723,1562221.9078742005,1
Mus virtualis,-1173723,1477221.907874201,1
Mus virtualis,-888723,1527221.9078742007,1
Mus virtualis,-778723,1547221.9078742005,1
Mus virtualis,-913723,1457221.9078742012,1
Mus virtualis,-1178723,1517221.9078742007,0
Mus virtualis,-1228723,1562221.9078742005,1
Mus virtualis,-743723,1617221.9078742,1
Mus virtualis,-1113723,1342221.907874202,1
Mus virtualis,-763723,1492221.907874201,1
Mus virtualis,-788723,1502221.9078742007,1
Mus virtualis,-1028723,1437221.9078742012,0
Mus virtualis,-778723,1542221.9078742005,0
Mus virtualis,-1173723,1497221.907874201,1
Mus virtualis,-1088723,1442221.9078742012,1
Mus virtualis,-1138723,1397221.9078742014,1
Mus virtualis,-693723,1577221.9078742003,1
Mus virtualis,-738723,1517221.9078742007,1
Mus virtualis,-743723,1607221.9078742003,1
Mus virtualis,-1023723,1617221.9078742,1
Mus virtualis,-1013723,1512221.9078742007,1
Mus virtualis,-1088723,1392221.9078742014,1
Mus virtualis,-1098723,1232221.9078742024,1
Mus virtualis,-1178723,1282221.9078742021,1
Mus virtualis,-1058723,1267221.9078742024,0
Mus virtualis,-888723,1442221.9078742012,1
Mus virtualis,-983723,1572221.9078742005,0
Mus virtualis,-908723,1492221.907874201,1
Mus virtualis,-993723,1547221.9078742005,1
Mus virtualis,-773723,1517221.9078742007,1
Mus virtualis,-1083723,1297221.9078742021,1
Mus virtualis,-813723,1452221.9078742012,1
Mus virtualis,-938723,1392221.9078742014,1
Mus virtualis,-1073723,1342221.907874202,1
Mus virtualis,-708723,1572221.9078742005,1
Mus virtualis,-1048723,1612221.9078742,1
Mus virtualis,-688723,1577221.9078742003,0
Mus virtualis,-1133723,1267221.9078742024,1
Mus virtualis,-1138723,1532221.9078742007,1
Mus virtualis,-803723,1442221.9078742012,1
Mus virtualis,-1228723,1572221.9078742005,0
Mus virtualis,-1153723,1447221.9078742012,1
Mus virtualis,-783723,1502221.9078742007,1
Mus virtualis,-983723,1552221.9078742005,0
Mus virtualis,-1073723,1442221.9078742012,1
Mus virtualis,-698723,1582221.9078742003,0
Mus virtualis,-1023723,1532221.9078742007,1
Mus virtualis,-1153723,1482221.907874201,1
Mus virtualis,-1163723,1577221.9078742003,1
Mus virtualis,-708723,1562221.9078742005,1
Mus virtualis,-1108723,1332221.907874202,1
Mus virtualis,-1128723,1377221.9078742017,1
Mus virtualis,-978723,1477221.907874201,1
Mus virtualis,-1018723,1417221.9078742014,1
Mus virtualis,-993723,1522221.9078742007,1
Mus virtualis,-988723,1577221.9078742003,0
Mus virtualis,-1018723,1617221.9078742,1
Mus virtualis,-1028723,1482221.907874201,1
Mus virtualis,-1008723,1612221.9078742,1
Mus virtualis,-1108723,1362221.9078742017,1
Mus virtualis,-1198723,1482221.907874201,1
Mus virtualis,-1148723,1427221.9078742012,1
Mus virtualis,-998723,1542221.9078742005,1
Mus virtualis,-983723,1502221.9078742007,1
Mus virtualis,-888723,1437221.9078742012,1
Mus virtualis,-1113723,1337221.907874202,1
Mus virtualis,-873723,1382221.9078742017,1
Mus virtualis,-818723,1477221.907874201,1
Mus virtualis,-1123723,1417221.9078742014,1
Mus virtualis,-1198723,1502221.9078742007,0
Mus virtualis,-1093723,1357221.9078742017,1
Mus virtualis,-733723,1552221.9078742005,1
Mus virtualis,-888723,1522221.9078742007,1
Mus virtualis,-693723,1572221.9078742005,1
Mus virtualis,-948723,1552221.9078742005,1
Mus virtualis,-878723,1532221.9078742007,1
Mus virtualis,-1188723,1522221.9078742007,1
Mus virtualis,-683723,1562221.9078742005,0
Mus virtualis,-878723,1402221.9078742014,1
Mus virtualis,-1188723,1457221.9078742012,1
Mus virtualis,-878723,1507221.9078742007,1
Mus virtualis,-913723,1412221.9078742014,1
Mus virtualis,-728723,1597221.9078742003,1
Mus virtualis,-1193723,1512221.9078742007,1
Mus virtualis,-773723,1532221.9078742007,1
Mus virtualis,-948723,1337221.907874202,1
Mus virtualis,-838723,1432221.9078742012,1
Mus virtualis,-1028723,1592221.9078742003,0
Mus virtualis,-998723,1572221.9078742005,1
Mus virtualis,-928723,1392221.9078742014,1
Mus virtualis,-898723,1512221.9078742007,1
Mus virtualis,-1023723,1522221.9078742007,1
Mus virtualis,-1138723,1522221.9078742007,1
Mus virtualis,-748723,1552221.9078742005,1
Mus virtualis,-1043723,1597221.9078742003,1
Mus virtualis,-1173723,1552221.9078742005,1
Mus virtualis,-803723,1432221.9078742012,1
Mus virtualis,-723723,1552221.9078742005,1
Mus virtualis,-1028723,1582221.9078742003,1
Mus virtualis,-1088723,1312221.907874202,1
Mus virtualis,-1078723,1342221.907874202,1
Mus virtualis,-758723,1537221.9078742005,1
Mus virtualis,-1173723,1512221.9078742007,0
Mus virtualis,-1093723,1302221.9078742021,1
Mus virtualis,-1143723,1432221.9078742012,1
Mus virtualis,-943723,1392221.9078742014,1
Mus virtualis,-778723,1492221.907874201,1
Mus virtualis,-1013723,1572221.9078742005,1
Mus virtualis,-1098723,1627221.9078742,0
Mus virtualis,-818723,1427221.9078742012,1
Mus virtualis,-718723,1522221.9078742007,1
Mus virtualis,-943723,1402221.9078742014,1
Mus virtualis,-1053723,1242221.9078742024,0
Mus virtualis,-783723,1532221.9078742007,1
Mus virtualis,-1178723,1477221.907874201,1
Mus virtualis,-1053723,1432221.9078742012,1
Mus virtualis,-753723,1517221.9078742007,1
Mus virtualis,-1073723,1367221.9078742017,1
Mus virtualis,-1098723,1297221.9078742021,1
Mus virtualis,-1118723,1452221.9078742012,1
Mus virtualis,-913723,1467221.907874201,1
Mus virtualis,-998723,1517221.9078742007,1
Mus virtualis,-913723,1402221.9078742014,0
Mus virtualis,-1093723,1452221.9078742012,1
Mus virtualis,-988723,1502221.9078742007,1
Mus virtualis,-1093723,1437221.9078742012,1
Mus virtualis,-1013723,1602221.9078742003,1
Mus virtualis,-1078723,1332221.907874202,1
Mus virtualis,-1148723,1437221.9078742012,1
Mus virtualis,-1168723,1277221.9078742021,1
Mus virtualis,-1018723,1422221.9078742014,1
Mus virtualis,-743723,1622221.9078742,1
Mus virtualis,-1178723,1312221.907874202,1
Mus virtualis,-783723,1487221.907874201,1
Mus virtualis,-1003723,1487221.907874201,0
Mus virtualis,-1033723,1437221.9078742012,1
Mus virtualis,-1023723,1517221.9078742007,1
Mus virtualis,-1008723,1522221.9078742007,1
Mus virtualis,-933723,1462221.907874201,1
Mus virtualis,-793723,1537221.9078742005,0
Mus virtualis,-943723,1367221.9078742017,0
Mus virtualis,-938723,1317221.907874202,0
Mus virtualis,-773723,1392221.9078742014,0
Mus virtualis,-643723,1457221.9078742012,0
Mus virtualis,-748723,1597221.9078742003,1
Mus virtualis,-878723,1382221.9078742017,1
Mus virtualis,-618723,1357221.9078742017,0
Mus virtualis,-1123723,1027221.9078742038,0
Mus virtualis,-778723,1052221.9078742038,0
Mus virtualis,-618723,1177221.9078742028,0
Mus virtualis,-1088723,1252221.9078742024,1
Mus virtualis,-953723,1382221.9078742017,0
Mus virtualis,-1203723,1237221.9078742024,0
Mus virtualis,-693723,1512221.9078742007,0
Mus virtualis,-778723,1432221.9078742012,0
Mus virtualis,-1068723,1347221.907874202,1
Mus virtualis,-1073723,1402221.9078742014,1
Mus virtualis,-818723,1017221.9078742039,0
Mus virtualis,-1098723,1477221.907874201,0
Mus virtualis,-998723,1447221.9078742012,0
Mus virtualis,-898723,1387221.9078742014,0
Mus virtualis,-1118723,1402221.9078742014,1
Mus virtualis,-958723,1092221.9078742033,0
Mus virtualis,-718723,1502221.9078742007,1
Mus virtualis,-693723,1337221.907874202,0
Mus virtualis,-733723,1007221.9078742039,0
Mus virtualis,-828723,1247221.9078742024,0
Mus virtualis,-913723,1577221.9078742003,0
Mus virtualis,-708723,1587221.9078742003,0
Mus virtualis,-633723,1127221.907874203,0
Mus virtualis,-663723,1077221.9078742033,0
Mus virtualis,-873723,1352221.9078742017,0
Mus virtualis,-698723,1032221.9078742038,0
Mus virtualis,-933723,1502221.9078742007,0
Mus virtualis,-838723,1082221.9078742033,0
Mus virtualis,-708723,1162221.9078742028,0
Mus virtualis,-1013723,1512221.9078742007,1
Mus virtualis,-873723,1032221.9078742038,0
Mus virtualis,-858723,1382221.9078742017,0
Mus virtualis,-933723,1567221.9078742005,0
Mus virtualis,-638723,1412221.9078742014,0
Mus virtualis,-818723,1612221.9078742,0
Mus virtualis,-998723,1567221.9078742005,0
Mus virtualis,-713723,1162221.9078742028,0
Mus virtualis,-1013723,1342221.907874202,0
Mus virtualis,-1178723,1042221.9078742036,0
Mus virtualis,-743723,1202221.9078742026,0
Mus virtualis,-1178723,1517221.9078742007,0
Mus virtualis,-1173723,1327221.907874202,0
Mus virtualis,-1148723,1482221.907874201,0
Mus virtualis,-1078723,1357221.9078742017,1
Mus virtualis,-653723,1447221.9078742012,0
Mus virtualis,-908723,1322221.907874202,0
Mus virtualis,-773723,1137221.907874203,0
Mus virtualis,-963723,1232221.9078742024,0
Mus virtualis,-813723,1432221.9078742012,1
Mus virtualis,-718723,1232221.9078742024,0
Mus virtualis,-1163723,1387221.9078742014,0
Mus virtualis,-1108723,1407221.9078742014,1
Mus virtualis,-968723,1612221.9078742,0
Mus virtualis,-1228723,1157221.9078742028,0
Mus virtualis,-753723,1427221.9078742012,0
Mus virtualis,-1033723,1072221.9078742035,0
Mus virtualis,-943723,1172221.9078742028,0
Mus virtualis,-1228723,1082221.9078742033,0
Mus virtualis,-723723,1352221.9078742017,0
Mus virtualis,-1133723,1182221.9078742028,0
Mus virtualis,-623723,1227221.9078742026,0
Mus virtualis,-1173723,1482221.907874201,1
Mus virtualis,-1193723,1257221.9078742024,0
Mus virtualis,-1183723,1197221.9078742028,0
Mus virtualis,-988723,1557221.9078742005,1
Mus virtualis,-643723,1112221.9078742033,0
Mus virtualis,-1128723,1617221.9078742,0
Mus virtualis,-763723,1347221.907874202,0
Mus virtualis,-1003723,1167221.9078742028,0
Mus virtualis,-968723,1367221.9078742017,0
Mus virtualis,-1068723,1167221.9078742028,0
Mus virtualis,-1128723,1097221.9078742033,0
Mus virtualis,-743723,1017221.9078742039,0
Mus virtualis,-728723,1262221.9078742024,0
Mus virtualis,-748723,1507221.9078742007,1
Mus virtualis,-1003723,1612221.9078742,0
Mus virtualis,-783723,1382221.9078742017,0
Mus virtualis,-1088723,1437221.9078742012,1
Mus virtualis,-1128723,1367221.9078742017,1
Mus virtualis,-783723,997221.907874204,0
Mus virtualis,-1113723,1572221.9078742005,0
Mus virtualis,-678723,1627221.9078742,0
Mus virtualis,-698723,1147221.907874203,0
Mus virtualis,-1063723,1577221.9078742003,0
Mus virtualis,-1043723,1422221.9078742014,0
Mus virtualis,-1013723,1287221.9078742021,0
Mus virtualis,-1218723,1022221.9078742038,0
Mus virtualis,-1153723,1467221.907874201,0
Mus virtualis,-768723,1052221.9078742038,0
Mus virtualis,-658723,1557221.9078742005,0
Mus virtualis,-1198723,1192221.9078742028,0
Mus virtualis,-1218723,1582221.9078742003,0
Mus virtualis,-1023723,1387221.9078742014,0
Mus virtualis,-1163723,1317221.907874202,0
Mus virtualis,-853723,1407221.9078742014,0
Mus virtualis,-1123723,1147221.907874203,0
Mus virtualis,-668723,1452221.9078742012,0
Mus virtualis,-753723,1337221.907874202,0
Mus virtualis,-1013723,1257221.9078742024,0
Mus virtualis,-663723,1352221.9078742017,0
Mus virtualis,-998723,1472221.907874201,0
Mus virtualis,-983723,1242221.9078742024,0
Mus virtualis,-768723,1337221.907874202,0
Mus virtualis,-1078723,1602221.9078742003,0
Mus virtualis,-733723,1412221.9078742014,0
Mus virtualis,-1088723,1302221.9078742021,1
Mus virtualis,-898723,1107221.9078742033,0
Mus virtualis,-1093723,1007221.9078742039,0
Mus virtualis,-753723,1062221.9078742035,0
Mus virtualis,-783723,1467221.907874201,1
Mus virtualis,-688723,1272221.9078742024,0
Mus virtualis,-758723,1292221.9078742021,0
Mus virtualis,-833723,1287221.9078742021,0
Mus virtualis,-908723,1582221.9078742003,0
Mus virtualis,-1063723,1077221.9078742033,0
Mus virtualis,-688723,1097221.9078742033,0
Mus virtualis,-853723,1482221.907874201,0
Mus virtualis,-903723,1492221.907874201,0
Mus virtualis,-623723,1597221.9078742003,0
Mus virtualis,-668723,1217221.9078742026,0
Mus virtualis,-978723,1207221.9078742026,0
Mus virtualis,-943723,1042221.9078742036,0
Mus virtualis,-853723,1377221.9078742017,0
Mus virtualis,-843723,1167221.9078742028,0
Mus virtualis,-743723,1407221.9078742014,0
Mus virtualis,-643723,1307221.907874202,0
Mus virtualis,-843723,1117221.9078742033,0
Mus virtualis,-798723,1357221.9078742017,0
Mus virtualis,-1063723,1252221.9078742024,0
Mus virtualis,-643723,1037221.9078742036,0
Mus virtualis,-1173723,1072221.9078742035,0
Mus virtualis,-758723,1202221.9078742026,0
Mus virtualis,-833723,1427221.9078742012,0
Mus virtualis,-928723,1477221.907874201,0
Mus virtualis,-1088723,1587221.9078742003,0
Mus virtualis,-1043723,1572221.9078742005,0
Mus virtualis,-1008723,1432221.9078742012,1
Mus virtualis,-1138723,1192221.9078742028,0
Mus virtualis,-898723,1272221.9078742024,0
Mus virtualis,-898723,1602221.9078742003,0
Mus virtualis,-653723,1042221.9078742036,0
Mus virtualis,-658723,1227221.9078742026,0
Mus virtualis,-1173723,1247221.9078742024,0
Mus virtualis,-1223723,1022221.9078742038,0
Mus virtualis,-1073723,1232221.9078742024,0
Mus virtualis,-878723,1172221.9078742028,0
Mus virtualis,-1188723,1187221.9078742028,0
Mus virtualis,-698723,1307221.907874202,0
Mus virtualis,-853723,1577221.9078742003,0
Mus virtualis,-733723,1247221.9078742024,0
Mus virtualis,-838723,1222221.9078742026,0
Mus virtualis,-1033723,1002221.9078742039,0
Mus virtualis,-958723,1247221.9078742024,0
Mus virtualis,-723723,1337221.907874202,0
Mus virtualis,-1043723,1187221.9078742028,0
Mus virtualis,-708723,1037221.9078742036,0
Mus virtualis,-1093723,1277221.9078742021,0
Mus virtualis,-643723,1592221.9078742003,0
Mus virtualis,-633723,1542221.9078742005,0
Mus virtualis,-668723,1602221.9078742003,0
Mus virtualis,-1163723,1107221.9078742033,0
Mus virtualis,-858723,1512221.9078742007,0
Mus virtualis,-1228723,1027221.9078742038,0
Mus virtualis,-623723,1427221.9078742012,0
Mus virtualis,-1073723,1432221.9078742012,0
Mus virtualis,-1218723,1332221.907874202,0
Mus virtualis,-878723,1317221.907874202,0
Mus virtualis,-1223723,1482221.907874201,0
Mus virtualis,-1073723,1442221.9078742012,1
Mus virtualis,-768723,1617221.9078742,0
Mus virtualis,-823723,1362221.9078742017,0
Mus virtualis,-1053723,1492221.907874201,0
Mus virtualis,-998723,1347221.907874202,0
Mus virtualis,-1178723,997221.907874204,0
Mus virtualis,-868723,1417221.9078742014,1
Mus virtualis,-1153723,1012221.9078742039,0
Mus virtualis,-1018723,1092221.9078742033,0
Mus virtualis,-1113723,1317221.907874202,1
Mus virtualis,-653723,1452221.9078742012,0
Mus virtualis,-903723,1592221.9078742003,0
Mus virtualis,-718723,1177221.9078742028,0
Mus virtualis,-1078723,1442221.9078742012,0
Mus virtualis,-798723,1067221.9078742035,0
Mus virtualis,-1088723,1452221.9078742012,0
Mus virtualis,-868723,1242221.9078742024,0
Mus virtualis,-1153723,1307221.907874202,1
Mus virtualis,-918723,1177221.9078742028,0
Mus virtualis,-1118723,1047221.9078742036,0
Mus virtualis,-778723,1442221.9078742012,0
Mus virtualis,-1153723,1267221.9078742024,1
Mus virtualis,-668723,1237221.9078742024,0
Mus virtualis,-838723,1107221.9078742033,0
Mus virtualis,-793723,1302221.9078742021,0
Mus virtualis,-1008723,1047221.9078742036,0
Mus virtualis,-983723,1177221.9078742028,0
Mus virtualis,-833723,1127221.907874203,0
Mus virtualis,-1178723,1417221.9078742014,0
Mus virtualis,-1173723,1377221.9078742017,0
Mus virtualis,-1093723,1192221.9078742028,0
Mus virtualis,-913723,1227221.9078742026,0
Mus virtualis,-1068723,992221.907874204,0
Mus virtualis,-1008723,1552221.9078742005,0
Mus virtualis,-878723,1307221.907874202,0
Mus virtualis,-973723,1092221.9078742033,0
Mus virtualis,-678723,1367221.9078742017,0
Mus virtualis,-788723,1277221.9078742021,0
Mus virtualis,-658723,1217221.9078742026,0
Mus virtualis,-843723,1197221.9078742028,0
Mus virtualis,-1003723,1462221.907874201,0
Mus virtualis,-808723,1112221.9078742033,0
Mus virtualis,-1043723,1497221.907874201,0
Mus virtualis,-1153723,1162221.9078742028,0
Mus virtualis,-1068723,1322221.907874202,1
Mus virtualis,-933723,1412221.9078742014,0
Mus virtualis,-643723,1522221.9078742007,0
Mus virtualis,-1078723,1207221.9078742026,0
Mus virtualis,-708723,1567221.9078742005,1
Mus virtualis,-648723,1182221.9078742028,0
Mus virtualis,-713723,1412221.9078742014,0
Mus virtualis,-618723,1627221.9078742,0
Mus virtualis,-803723,1317221.907874202,0
Mus virtualis,-788723,1587221.9078742003,0
Mus virtualis,-1188723,1577221.9078742003,0
Mus virtualis,-658723,1492221.907874201,0
Mus virtualis,-768723,1297221.9078742021,0
Mus virtualis,-1203723,1082221.9078742033,0
Mus virtualis,-683723,1092221.9078742033,0
Mus virtualis,-683723,1517221.9078742007,0
Mus virtualis,-653723,1427221.9078742012,0
Mus virtualis,-928723,1567221.9078742005,0
Mus virtualis,-683723,1397221.9078742014,0
Mus virtualis,-703723,1077221.9078742033,0
Mus virtualis,-1008723,1542221.9078742005,1
Mus virtualis,-678723,1242221.9078742024,0
Mus virtualis,-728723,1022221.9078742038,0
Mus virtualis,-1133723,1007221.9078742039,0
Mus virtualis,-1093723,1177221.9078742028,0
Mus virtualis,-903723,1207221.9078742026,1
Mus virtualis,-813723,1397221.9078742014,0
Mus virtualis,-968723,1032221.9078742038,0
Mus virtualis,-768723,1042221.9078742036,0
Mus virtualis,-778723,1322221.907874202,0
Mus virtualis,-973723,1397221.9078742014,0
Mus virtualis,-963723,1592221.9078742003,0
Mus virtualis,-958723,1072221.9078742035,0
Mus virtualis,-1103723,1592221.9078742003,0
Mus virtualis,-763723,1557221.9078742005,1
Mus virtualis,-1133723,1067221.9078742035,0
Mus virtualis,-1138723,1122221.9078742033,0
Mus virtualis,-963723,1457221.9078742012,0
Mus virtualis,-893723,1477221.907874201,0
Mus virtualis,-1173723,1202221.9078742026,0
Mus virtualis,-798723,1087221.9078742033,0
Mus virtualis,-883723,1377221.9078742017,0
Mus virtualis,-738723,1222221.9078742026,0
Mus virtualis,-1158723,1082221.9078742033,0
Mus virtualis,-768723,1277221.9078742021,0
Mus virtualis,-988723,1482221.907874201,1
Mus virtualis,-1168723,1307221.907874202,1
Mus virtualis,-1028723,1497221.907874201,0
Mus virtualis,-888723,1542221.9078742005,0
Mus virtualis,-693723,1462221.907874201,0
Mus virtualis,-1038723,1337221.907874202,0
Mus virtualis,-883723,1362221.9078742017,0
Mus virtualis,-868723,1382221.9078742017,1
Mus virtualis,-863723,1232221.9078742024,0
Mus virtualis,-1158723,992221.907874204,0
Mus virtualis,-768723,1212221.9078742026,0
Mus virtualis,-818723,1057221.9078742035,0
Mus virtualis,-1148723,1262221.9078742024,1
Mus virtualis,-1158723,1152221.907874203,0
Mus virtualis,-753723,1452221.9078742012,0
Mus virtualis,-843723,1437221.9078742012,1
Mus virtualis,-698723,1387221.9078742014,0
Mus virtualis,-643723,1542221.9078742005,0
Mus virtualis,-638723,1312221.907874202,0
Mus virtualis,-663723,1017221.9078742039,0
Mus virtualis,-898723,1247221.9078742024,0
Mus virtualis,-1023723,1087221.9078742033,0
Mus virtualis,-913723,1222221.9078742026,0
Mus virtualis,-843723,1432221.9078742012,0
Mus virtualis,-968723,1217221.9078742026,0
Mus virtualis,-778723,1182221.9078742028,0
Mus virtualis,-993723,1252221.9078742024,0
Mus virtualis,-943723,1547221.9078742005,0
Mus virtualis,-1193723,1167221.9078742028,0
Mus virtualis,-1163723,1447221.9078742012,0
Mus virtualis,-1013723,1387221.9078742014,0
Mus virtualis,-873723,1357221.9078742017,0
Mus virtualis,-1153723,1257221.9078742024,0
Mus virtualis,-1123723,1427221.9078742012,1
Mus virtualis,-1218723,1422221.9078742014,0
Mus virtualis,-803723,1067221.9078742035,0
Mus virtualis,-778723,1367221.9078742017,0
Mus virtualis,-1023723,1567221.9078742005,1
Mus virtualis,-1103723,1257221.9078742024,1
Mus virtualis,-978723,1132221.907874203,0
Mus virtualis,-738723,1002221.9078742039,0
Mus virtualis,-803723,1002221.9078742039,0
Mus virtualis,-653723,1132221.907874203,0
Mus virtualis,-953723,1312221.907874202,0
Mus virtualis,-1218723,1402221.9078742014,0
Mus virtualis,-908723,1202221.9078742026,1
Mus virtualis,-958723,1432221.9078742012,0
Mus virtualis,-918723,1137221.907874203,0
Mus virtualis,-1108723,1032221.9078742038,0
Mus virtualis,-808723,1447221.9078742012,1
Mus virtualis,-1183723,1297221.9078742021,0
Mus virtualis,-778723,1327221.907874202,0
Mus virtualis,-853723,1617221.9078742,0
Mus virtualis,-1018723,1277221.9078742021,0
Mus virtualis,-1053723,1352221.9078742017,0
Mus virtualis,-678723,1067221.9078742035,0
Mus virtualis,-923723,1542221.9078742005,0
Mus virtualis,-648723,1017221.9078742039,0
Mus virtualis,-1173723,1107221.9078742033,0
Mus virtualis,-1028723,1242221.9078742024,0
Mus virtualis,-1173723,1442221.9078742012,0
Mus virtualis,-728723,1282221.9078742021,0
Mus virtualis,-823723,1532221.9078742007,0
Mus virtualis,-658723,1132221.907874203,0
Mus virtualis,-1098723,1077221.9078742033,0
Mus virtualis,-1178723,1327221.907874202,0
Mus virtualis,-968723,1322221.907874202,0
Mus virtualis,-618723,1347221.907874202,0
Mus virtualis,-688723,1372221.9078742017,0
Mus virtualis,-1173723,1347221.907874202,0
Mus virtualis,-658723,1012221.9078742039,0
Mus virtualis,-1158723,1167221.9078742028,0
Mus virtualis,-1203723,1312221.907874202,0
Mus virtualis,-828723,1207221.9078742026,0
Mus virtualis,-713723,1102221.9078742033,0
Mus virtualis,-878723,1482221.907874201,0
Mus virtualis,-1023723,1332221.907874202,0
Mus virtualis,-898723,1427221.9078742012,0
Mus virtualis,-678723,1607221.9078742003,0
Mus virtualis,-773723,1192221.9078742028,0
Mus virtualis,-1218723,1147221.907874203,0
Mus virtualis,-913723,997221.907874204,0
Mus virtualis,-758723,1102221.9078742033,0
Mus virtualis,-873723,1112221.9078742033,0
Mus virtualis,-1178723,1112221.9078742033,0
Mus virtualis,-1078723,1022221.9078742038,0
Mus virtualis,-908723,1152221.907874203,0
Mus virtualis,-1103723,1097221.9078742033,0
Mus virtualis,-1073723,1047221.9078742036,0
Mus virtualis,-883723,1447221.9078742012,0
Mus virtualis,-803723,1422221.9078742014,0
Mus virtualis,-743723,1612221.9078742,1
Mus virtualis,-988723,1357221.9078742017,0
Mus virtualis,-1198723,1487221.907874201,1
Mus virtualis,-618723,1267221.9078742024,0
Mus virtualis,-1183723,1622221.9078742,0
Mus virtualis,-1008723,1287221.9078742021,0
Mus virtualis,-1208723,1222221.9078742026,0
Mus virtualis,-993723,1342221.907874202,0
Mus virtualis,-1003723,1552221.9078742005,1
Mus virtualis,-758723,1222221.9078742026,0
Mus virtualis,-623723,1277221.9078742021,0
Mus virtualis,-953723,1162221.9078742028,0
Mus virtualis,-743723,1047221.9078742036,0
Mus virtualis,-948723,1047221.9078742036,0
Mus virtualis,-643723,1127221.907874203,0
Mus virtualis,-863723,1292221.9078742021,0
Mus virtualis,-1118723,1227221.9078742026,0
Mus virtualis,-723723,1157221.9078742028,0
Mus virtualis,-763723,1257221.9078742024,0
Mus virtualis,-1143723,1312221.907874202,1
Mus virtualis,-783723,1617221.9078742,0
Mus virtualis,-738723,1217221.9078742026,0
Mus virtualis,-668723,1397221.9078742014,0
Mus virtualis,-928723,1412221.9078742014,0
Mus virtualis,-1008723,1627221.9078742,0
Mus virtualis,-928723,1187221.9078742028,0
Mus virtualis,-688723,1322221.907874202,0
Mus virtualis,-868723,1087221.9078742033,0
Mus virtualis,-808723,1272221.9078742024,0
Mus virtualis,-633723,1602221.9078742003,0
Mus virtualis,-688723,1162221.9078742028,0
Mus virtualis,-868723,1227221.9078742026,0
Mus virtualis,-893723,1227221.9078742026,0
Mus virtualis,-793723,1312221.907874202,0
Mus virtualis,-678723,1527221.9078742007,0
Mus virtualis,-818723,1347221.907874202,0
Mus virtualis,-838723,1522221.9078742007,0
Mus virtualis,-683723,1457221.9078742012,0
Mus virtualis,-953723,1052221.9078742038,0
Mus virtualis,-748723,1162221.9078742028,0
Mus virtualis,-618723,1567221.9078742005,0
Mus virtualis,-928723,997221.907874204,0
Mus virtualis,-788723,1597221.9078742003,0
Mus virtualis,-973723,1377221.9078742017,0
